scenario,target,source,year,value,target_color,source_color,link_color
rcp45cooler_ssp3,Surface Water,New England,2100,1.82159,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2020,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2025,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2030,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2035,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2040,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2045,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2050,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2055,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2060,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2065,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2070,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2075,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2080,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2085,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2090,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2095,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Ohio River,2100,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2020,20.6681,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2025,19.634,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2030,18.308,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2035,16.5639,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2040,14.145,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2045,12.5788,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2050,11.8112,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2055,11.7607,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2060,11.7415,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2065,11.7659,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2070,11.7774,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2075,11.4139,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2080,10.8772,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2085,10.7226,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2090,10.6157,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2095,10.7924,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Ohio River,2100,10.6322,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2020,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2025,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2030,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2035,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2040,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2045,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2050,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2055,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2060,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2065,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2070,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2075,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2080,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2085,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2090,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2095,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Pacific Northwest,2100,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2020,20.7564,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2025,22.3244,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2030,23.6557,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2035,23.4988,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2040,24.619,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2045,25.2484,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2050,25.849,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2055,27.242,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2060,26.7435,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2065,26.8464,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2070,27.7638,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2075,26.9294,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2080,29.0014,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2085,30.1282,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2090,31.6021,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2095,33.5747,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Pacific Northwest,2100,33.252,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2020,8.14901,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2025,8.96584,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2030,10.3933,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2035,15.1401,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2040,21.3267,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2045,22.1819,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2050,21.3838,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2055,25.8707,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2060,22.7441,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2065,23.3615,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2070,23.7403,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2075,26.4964,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2080,26.0923,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2085,7.64375,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2090,0.46348,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2095,0.00915798,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Rio Grande River,2100,0.00495076,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2020,9.69069,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2025,10.4993,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2030,11.3576,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2035,8.24378,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2040,4.19667,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2045,5.49698,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2050,7.99021,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2055,5.19571,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2060,9.28331,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2065,9.96825,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2070,11.3849,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2075,8.36091,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2080,5.11099,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2085,6.75419,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2090,7.87382,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2095,5.20053,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Rio Grande River,2100,9.69269,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2020,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2025,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2030,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2035,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2040,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2045,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2050,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2055,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2060,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2065,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2070,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2075,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2080,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2085,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2090,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2095,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,South Atlantic Gulf,2100,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2020,50.4829,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2025,49.0756,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2030,45.6458,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2035,39.8489,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2040,32.6172,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2045,25.6228,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2050,21.4466,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2055,20.9641,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2060,20.7865,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2065,20.9007,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2070,21.0347,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2075,20.4968,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2080,21.3424,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2085,22.2367,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2090,22.9682,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2095,24.4176,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,South Atlantic Gulf,2100,24.1852,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2020,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2025,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2030,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2035,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2040,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2045,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2050,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2055,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2060,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2065,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2070,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2075,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2080,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2085,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2090,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2095,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Tennessee River,2100,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2020,5.63934,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2025,5.10999,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2030,4.48538,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2035,3.81157,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2040,2.89569,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2045,2.34806,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2050,2.16103,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2055,2.11835,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2060,2.11625,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2065,2.15168,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2070,2.1665,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2075,2.22183,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2080,2.30188,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2085,2.39027,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2090,2.47498,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2095,2.64019,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Tennessee River,2100,2.67637,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2020,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2025,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2030,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2035,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2040,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2045,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2050,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2055,2.30722,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2060,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2065,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2070,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2075,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2080,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2085,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2090,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2095,0.820754,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Texas Gulf Coast,2100,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2020,21.8208,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2025,23.1165,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2030,24.6534,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2035,24.0468,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2040,24.7586,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2045,25.4403,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2050,24.9034,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2055,23.049,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2060,24.7068,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2065,25.2485,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2070,26.4907,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2075,25.1733,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2080,26.0596,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2085,26.0677,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2090,25.1806,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2095,24.5408,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Texas Gulf Coast,2100,22.6509,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2020,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2025,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2030,0.148055,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2035,0.167754,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2040,0.326228,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2045,0.625516,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2050,0.529958,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2055,0.692318,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2060,0.27748,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2065,0.125507,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2070,0.668395,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2075,0.6162,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2080,0.78939,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2085,1.0551,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2090,1.01055,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2095,1.16346,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Colorado River,2100,0.741233,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2020,0.899365,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2025,1.00437,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2030,0.935642,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2035,0.898279,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2040,0.794555,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2045,0.537148,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2050,0.703804,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2055,0.683139,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2060,1.05239,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2065,1.25342,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2070,0.790362,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2075,0.760215,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2080,0.691845,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2085,0.487877,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2090,0.651222,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2095,0.705795,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Colorado River,2100,1.09294,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2020,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2025,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2030,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2035,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2040,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2045,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2050,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2055,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2060,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2065,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2070,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2075,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2080,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2085,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2090,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2095,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Groundwater,Upper Mississippi,2100,0.0,#005F73,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Mississippi,2020,29.2803,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Mississippi,2025,27.0416,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Mississippi,2030,20.0228,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Mississippi,2035,14.5507,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Mississippi,2040,12.5193,#00B1D1,#02B0CF,#daebed
rcp45cooler_ssp3,Surface Water,Upper Mississippi,2045,11.4896,#00B1D1,#02B0CF,#daebed
